policy_id,start_date,end_date,customer_foreign_key,agent_foreign_key,coverage
686169,2019-06-02,2019-08-29,94100701743,Adam Jaworski,Travel insurance
793348,2015-09-06,2016-03-09,66020143611,Marianna Nowicka,Business insurance
589376,2014-07-22,2015-01-21,74052385783,Marianna Nowicka,Home insurance
900279,2015-11-28,2016-01-07,02262122634,Czeslawa Zalewska,Travel insurance
204070,2017-01-08,2017-05-19,03262314825,Justyna Michalska,Business insurance
691876,2015-02-11,2015-05-30,45041184498,Barbara Sikora,Life insurance
243645,2020-06-21,2021-06-10,88082262428,Justyna Kowalska,Business insurance
498680,2015-02-13,2015-12-15,44073131555,Jakub Zalewski,Travel insurance
807414,2020-04-27,2021-01-23,70062096420,Grzegorz Szewczyk,Home insurance
652445,2020-03-12,2020-11-21,71042374213,Aleksandra Gorska,Agricultural insurance
422089,2020-11-13,2021-03-31,75060495585,Arkadiusz Jaworski,Business insurance
780947,2017-02-03,2017-03-22,40021748983,Grazyna Wozniak,Business insurance
901307,2020-08-12,2020-11-22,87090651770,Arkadiusz Jaworski,Life insurance
198275,2012-04-27,2013-02-14,94100701743,Maria Adamczyk,Auto insurance
484926,2016-11-05,2017-05-08,56011198771,Daniel Walczak,Home insurance
295262,2020-02-07,2020-09-24,00240845157,Barbara Wojciechowska,Life insurance
363851,2019-12-01,2020-01-11,03232470755,Marianna Nowicka,Business insurance
589839,2016-02-14,2016-11-16,91081205516,Agnieszka Ostrowska,Business insurance
430209,2018-10-07,2018-10-13,60082848532,Damian Witkowski,Auto insurance
322423,2018-01-19,2018-10-20,41110634699,Henryk Majewski,Business insurance
347917,2010-08-04,2011-01-08,00261833832,Anna Wisniewska,Agricultural insurance
752719,2011-07-02,2011-10-05,55081630664,Czeslawa Jablonska,Auto insurance
379958,2015-07-08,2016-01-12,60010216923,Lucyna Szymanska,Business insurance
402793,2013-04-07,2013-06-05,51032417803,Aneta Gorska,Life insurance
850821,2019-11-02,2020-06-04,65060119820,Damian Witkowski,Travel insurance
338462,2017-03-01,2017-09-23,69051312274,Monika Krawczyk,Auto insurance
791364,2014-05-24,2014-12-13,43091539756,Marianna Zielinska,Agricultural insurance
491264,2020-02-24,2020-08-13,52041698108,Eryk Pawlowski,Travel insurance
994000,2016-07-15,2016-08-12,79081305412,Grzegorz Zalewski,Health insurance
976182,2019-08-15,2020-03-08,71080318840,Cyprian Wojciechowski,Life insurance
929397,2013-01-21,2013-11-30,56111370538,Adam Szymanski,Business insurance
657582,2016-03-22,2016-09-18,53121604525,Gabriela Pietrzak,Life insurance
500209,2017-03-15,2017-07-12,96102053484,Adam Wroblewski,Life insurance
550679,2015-06-12,2015-06-22,85022540875,Justyna Kowalska,Health insurance
956025,2015-01-14,2015-07-03,04300315990,Cyprian Jaworski,Agricultural insurance
145396,2011-10-28,2012-10-25,45010107129,Kazimiera Zalewska,Business insurance
634006,2010-06-04,2010-08-12,87041863681,Czeslawa Zalewska,Health insurance
185384,2014-03-13,2014-12-11,96040422096,Marianna Kaczmarek,Business insurance
161949,2018-02-01,2019-01-26,02262122634,Kamila Kaminska,Business insurance
491805,2011-09-01,2012-01-08,49090283412,Janina Walczak,Life insurance
897043,2020-05-19,2021-03-22,74013124815,Jozef Rutkowski,Auto insurance
723768,2019-11-27,2020-11-16,81081768834,Maria Adamczyk,Life insurance
928505,2017-08-13,2018-02-08,98111469326,Gabriela Michalska,Business insurance
546107,2012-07-02,2012-10-05,90121772014,Monika Michalska,Business insurance
227853,2020-08-28,2021-03-02,94021590064,Lech Wozniak,Agricultural insurance
315389,2018-03-02,2018-11-18,91112574840,Joanna Kozlowska,Life insurance
389910,2018-03-07,2018-04-26,06230926976,Kamila Kaminska,Agricultural insurance
226713,2018-05-11,2019-05-03,48011662011,Adam Szymanski,Travel insurance
377975,2020-01-13,2021-01-01,65113025780,Krystyna Dabrowska,Health insurance
846820,2011-02-26,2011-12-10,77101939852,Adam Wroblewski,Health insurance
503788,2012-12-26,2013-08-30,43011315761,Marta Malinowska,Agricultural insurance
697594,2017-05-25,2017-05-31,69060153282,Lidia Piotrowska,Business insurance
628260,2020-07-22,2021-03-03,67120463236,Damian Witkowski,Home insurance
250217,2020-01-28,2020-11-29,00290722958,Maria Adamczyk,Travel insurance
259213,2017-04-21,2017-04-28,44111903003,Halina Nowicka,Health insurance
269617,2018-04-07,2018-09-10,98032166023,Irena Adamczyk,Business insurance
794136,2012-10-16,2013-06-11,55101474753,Grzegorz Szewczyk,Travel insurance
304202,2013-01-27,2013-02-08,60080238898,Barbara Sikora,Agricultural insurance
637905,2017-04-16,2017-09-30,94082765151,Arkadiusz Jaworski,Life insurance
618893,2015-09-03,2015-09-29,52021574239,Bogumila Lewandowska,Business insurance
923116,2015-04-24,2015-08-22,60012254099,Helena Zajac,Home insurance
998846,2011-04-09,2011-09-27,03210966937,Lidia Piotrowska,Agricultural insurance
667145,2018-12-08,2019-12-05,80042108498,Justyna Michalska,Travel insurance
537637,2019-07-05,2019-09-30,73040474360,Lech Witkowski,Travel insurance
840265,2011-05-27,2012-02-22,91011433312,Marianna Nowicka,Auto insurance
327401,2011-12-09,2012-05-10,06220275161,Janina Walczak,Health insurance
950568,2020-05-04,2021-03-13,48051713230,Jerzy Michalak,Business insurance
185971,2010-04-03,2010-06-29,62052396135,Lucyna Piotrowska,Life insurance
709660,2011-10-16,2012-03-04,80020235880,Jerzy Michalak,Business insurance
980055,2014-02-28,2015-01-23,55081630664,Anita Wieczorek,Agricultural insurance
335713,2018-07-06,2018-07-15,96122180007,Eryk Pawlowski,Agricultural insurance
641115,2010-08-24,2010-09-19,92112567588,Hubert Jaworski,Life insurance
523475,2016-06-05,2016-06-06,44062010148,Marek Majewski,Life insurance
877514,2010-07-14,2011-03-11,50120620794,Marianna Nowicka,Agricultural insurance
541172,2011-11-11,2012-08-02,06220275161,Kinga Adamczyk,Health insurance
447815,2016-06-17,2017-03-21,42020222042,Gabriel Dudek,Business insurance
355252,2011-08-02,2012-03-03,68122631715,Kinga Mazur,Life insurance
112879,2016-12-08,2017-04-23,93072728864,Beata Kaczmarek,Home insurance
717669,2016-04-24,2017-04-22,62020885098,Kazimiera Zalewska,Agricultural insurance
670449,2013-03-01,2013-10-24,96042909755,Lucyna Piotrowska,Auto insurance
430441,2010-02-23,2011-02-08,42122959420,Hanna Majewska,Agricultural insurance
212691,2017-06-15,2018-01-25,49092197762,Natalia Kozlowska,Business insurance
944363,2020-11-26,2020-12-09,99080736532,Joanna Kozlowska,Travel insurance
491149,2015-05-15,2016-03-29,55022542092,Katarzyna Krol,Auto insurance
984471,2019-11-21,2020-09-22,74033014008,Izabela Tomaszewska,Home insurance
389879,2010-09-05,2011-01-02,05212145073,Dagmara Jankowska,Business insurance
753696,2010-05-03,2011-04-08,02213102519,Marta Malinowska,Health insurance
909355,2013-12-05,2014-09-23,44062748687,Jolanta Grabowska,Life insurance
392345,2012-10-20,2013-06-02,83010367550,Cezary Dabrowski,Agricultural insurance
767354,2013-10-23,2014-06-12,62020885098,Czeslawa Zalewska,Agricultural insurance
217185,2015-10-17,2016-01-04,75051016155,Cyprian Pawlak,Business insurance
808559,2018-02-02,2018-11-16,92011644027,Nina Jablonska,Business insurance
470469,2019-10-05,2020-08-10,66020143611,Lech Sikora,Life insurance
265723,2018-03-01,2018-08-26,98032166023,Dagmara Jankowska,Business insurance
437476,2016-07-08,2016-10-21,74112755064,Halina Nowicka,Home insurance
175184,2013-07-16,2014-07-06,75111601097,Halina Nowicka,Business insurance
633121,2015-03-26,2015-06-26,75060495585,Bogumila Kwiatkowska,Agricultural insurance
769215,2012-12-04,2013-10-15,82060865377,Monika Krawczyk,Auto insurance
689566,2018-02-10,2018-03-03,95051408761,Lidia Zielinska,Life insurance
474896,2017-02-21,2017-12-31,76110642692,Maria Adamczyk,Agricultural insurance
541035,2016-08-17,2017-05-30,58022539882,Marianna Kaczmarek,Health insurance
146386,2012-08-11,2013-03-08,98091988550,Damian Witkowski,Agricultural insurance
568728,2017-11-23,2018-04-06,80042108498,Kamila Kaminska,Home insurance
608489,2015-04-08,2016-01-27,45050665414,Dagmara Jankowska,Business insurance
747534,2010-08-02,2010-09-12,77102186260,Marianna Kaczmarek,Auto insurance
774996,2013-08-08,2014-01-10,45050589837,Joanna Kozlowska,Business insurance
449855,2019-01-15,2019-09-25,66112869476,Karolina Michalska,Business insurance
633809,2015-05-11,2015-11-02,47121337389,Kazimiera Kowalczyk,Life insurance
585494,2017-06-03,2017-12-03,93100202674,Grazyna Wozniak,Home insurance
687791,2013-01-20,2013-10-09,70021341893,Mateusz Malinowski,Business insurance
376229,2010-04-01,2010-05-17,79050337619,Justyna Michalska,Home insurance
346536,2016-05-04,2017-03-24,47053197633,Artur Pawlowski,Home insurance
259911,2017-11-07,2018-08-20,73020385167,Bozena Wojciechowska,Agricultural insurance
207942,2014-01-03,2014-03-27,51021586497,Jolanta Grabowska,Agricultural insurance
119279,2014-06-24,2014-06-30,05242324219,Anna Wisniewska,Health insurance
650862,2017-03-11,2017-03-17,40072397686,Nina Wroblewska,Life insurance
731704,2013-11-24,2014-04-06,45070833433,Barbara Wojciechowska,Business insurance
189128,2011-03-15,2011-07-16,63102653501,Natalia Kozlowska,Travel insurance
747332,2019-09-11,2020-05-10,41051967845,Irena Adamczyk,Business insurance
787889,2016-05-07,2017-03-30,68050671405,Aleksandra Zajac,Life insurance
108276,2013-06-16,2013-10-29,66061675023,Nina Wroblewska,Health insurance
369078,2012-08-14,2013-07-02,69012810821,Hanna Jaworska,Health insurance
520530,2014-12-06,2015-02-08,63060268797,Jozef Rutkowski,Life insurance
816650,2019-10-07,2020-06-18,70011277821,Agnieszka Ostrowska,Health insurance
801721,2014-04-24,2015-04-19,87122739537,Beata Kaczmarek,Life insurance
957773,2018-01-25,2018-02-12,77070774805,Kacper Michalak,Life insurance
757076,2015-09-18,2015-12-26,65061532871,Beata Kaczmarek,Business insurance
124358,2014-01-15,2014-03-30,59061005091,Grazyna Wozniak,Home insurance
757238,2013-11-19,2014-04-19,80100512166,Halina Nowicka,Life insurance
819295,2018-01-15,2018-04-26,45042170056,Gabriela Michalska,Travel insurance
169480,2013-03-19,2013-06-09,57040869681,Janina Walczak,Health insurance
167196,2011-12-19,2012-12-09,66092185689,Daniel Walczak,Travel insurance
474830,2012-06-19,2012-11-28,79032609381,Krzysztof Pawlak,Travel insurance
203481,2014-03-15,2015-01-03,68102135507,Janina Walczak,Home insurance
353336,2012-02-13,2012-04-01,60061768257,Kamila Kaminska,Auto insurance
245671,2020-09-15,2021-06-08,62121441140,Lech Wozniak,Agricultural insurance
339072,2010-07-18,2010-12-10,72070246617,Dagmara Jankowska,Business insurance
478297,2019-04-10,2019-04-21,69051312274,Jacek Dabrowski,Travel insurance
261651,2013-06-22,2014-06-02,89102232513,Adam Wroblewski,Health insurance
382199,2015-04-13,2016-03-02,00281841620,Karolina Michalska,Auto insurance
148604,2013-12-19,2013-12-27,88061335541,Bogumila Lewandowska,Business insurance
218307,2011-08-09,2011-10-01,05212145073,Grazyna Wozniak,Home insurance
527373,2014-12-06,2015-04-16,56041097417,Justyna Kowalska,Auto insurance
157600,2015-12-17,2016-02-02,06230926976,Irena Adamczyk,Agricultural insurance
463847,2017-01-28,2017-07-22,40040240242,Kazimiera Zalewska,Auto insurance
664647,2020-06-20,2020-07-25,44042751285,Jacek Wisniewski,Home insurance
829750,2010-06-02,2010-08-31,63081884600,Hubert Jaworski,Life insurance
216720,2011-12-07,2012-07-24,00300800326,Lech Sikora,Agricultural insurance
540644,2017-02-25,2017-12-26,65052765882,Hanna Majewska,Life insurance
676440,2011-09-28,2012-05-26,72051292110,Katarzyna Krol,Business insurance
413347,2015-01-25,2015-11-16,78080967821,Helena Zajac,Life insurance
961102,2018-01-28,2018-10-25,97011280923,Jerzy Jaworski,Auto insurance
672266,2014-11-12,2015-05-30,53110126962,Bogumila Adamczyk,Health insurance
849136,2013-05-16,2013-10-31,41053018327,Kazimiera Zalewska,Auto insurance
930046,2012-05-27,2012-07-13,78051335718,Joanna Kozlowska,Life insurance
547474,2011-02-12,2011-04-30,76121919080,Bogumila Kwiatkowska,Business insurance
801167,2013-05-08,2013-09-14,79040641609,Jakub Zalewski,Home insurance
676093,2011-05-17,2011-09-11,88061468465,Jozef Rutkowski,Health insurance
988929,2016-03-21,2017-02-16,47053197633,Mateusz Malinowski,Health insurance
595934,2015-09-02,2016-04-13,82082161756,Mateusz Malinowski,Home insurance
284642,2015-11-02,2016-09-06,56120149154,Gabriela Michalska,Agricultural insurance
425537,2015-07-05,2015-11-14,02262122634,Gabriela Pietrzak,Home insurance
200331,2018-04-11,2018-10-05,68051945790,Anna Wisniewska,Home insurance
394646,2018-06-26,2018-10-10,63110387254,Aleksandra Zajac,Home insurance
963000,2012-08-15,2012-12-11,79120508257,Henryk Majewski,Life insurance
836807,2015-05-06,2015-08-27,87011344916,Lucyna Piotrowska,Health insurance
614501,2017-10-17,2018-06-16,76040789858,Kinga Adamczyk,Auto insurance
153695,2018-04-12,2019-03-21,75111482197,Kamila Kaminska,Business insurance
253829,2018-05-23,2018-07-21,56041097417,Bozena Wieczorek,Agricultural insurance
899666,2018-02-25,2019-01-15,71042619440,Kazimiera Szymanska,Business insurance
817270,2015-03-08,2015-12-27,63083144508,Cezary Dabrowski,Business insurance
465795,2011-10-24,2011-11-19,94120988023,Gabriela Walczak,Auto insurance
744951,2012-06-03,2012-11-16,91082656229,Mateusz Malinowski,Health insurance
771510,2015-12-07,2016-07-22,79011263476,Grazyna Wozniak,Health insurance
786292,2020-03-16,2020-11-12,93042280934,Kamila Kaminska,Life insurance
431531,2016-05-23,2016-07-23,81072936477,Arkadiusz Jaworski,Auto insurance
820397,2018-12-20,2019-03-08,96122180007,Barbara Sikora,Business insurance
764852,2010-04-09,2010-07-11,44102242850,Lech Wozniak,Life insurance
972341,2019-05-09,2019-07-07,96040422096,Adam Jaworski,Agricultural insurance
725585,2011-12-19,2012-11-19,68060661557,Marianna Zielinska,Home insurance
631289,2011-02-23,2011-12-02,44042751285,Lech Michalski,Agricultural insurance
388336,2014-04-15,2015-03-01,81021022114,Hanna Olszewska,Business insurance
939127,2016-10-20,2017-03-27,94090960504,Arkadiusz Jaworski,Agricultural insurance
962293,2010-09-03,2011-06-09,04300315990,Gabriel Dudek,Home insurance
285543,2013-05-21,2013-07-06,44091177779,Agnieszka Ostrowska,Travel insurance
120103,2016-08-16,2016-08-18,94031131480,Beata Kaczmarek,Business insurance
554672,2020-02-19,2020-09-25,65052765882,Kinga Adamczyk,Agricultural insurance
620790,2015-06-14,2015-11-13,74051371039,Eryk Pawlowski,Home insurance
279934,2014-02-28,2015-02-25,60052945557,Hanna Majewska,Auto insurance
440506,2010-03-14,2010-08-01,78080967821,Marta Malinowska,Life insurance
125149,2016-03-28,2016-05-12,42020222042,Gabriela Walczak,Agricultural insurance
564646,2012-04-28,2012-06-23,84042933915,Danuta Wieczorek,Travel insurance
651936,2012-09-09,2013-04-16,91071744849,Artur Pawlowski,Agricultural insurance
726322,2019-01-28,2019-09-30,78020662393,Anna Wisniewska,Business insurance
971860,2019-01-25,2019-10-16,06250398368,Justyna Kowalska,Home insurance
393261,2020-08-27,2021-06-27,59061005091,Lech Wozniak,Business insurance
563807,2020-08-22,2020-09-29,51092511282,Adam Jaworski,Health insurance
863102,2012-09-10,2013-09-07,60031652395,Kazimiera Zalewska,Life insurance
750939,2010-02-27,2010-05-07,97020386683,Adam Jaworski,Health insurance
945494,2019-09-07,2019-11-29,46042851446,Czeslawa Jablonska,Travel insurance
796981,2017-01-06,2017-07-26,82120125146,Jozef Rutkowski,Life insurance
941691,2019-07-15,2020-06-20,92070214218,Adam Szymanski,Agricultural insurance
370165,2014-01-06,2014-02-21,86121428437,Lucyna Piotrowska,Business insurance
678230,2020-07-10,2021-02-01,87040641123,Nina Wroblewska,Business insurance
201001,2019-12-04,2020-04-21,46102002599,Bogumila Adamczyk,Business insurance
569780,2013-09-17,2014-07-16,78030467449,Irena Adamczyk,Auto insurance
548312,2013-10-12,2013-11-05,89051636068,Anna Wisniewska,Home insurance
925174,2010-09-24,2010-11-06,67112122314,Grzegorz Szewczyk,Auto insurance
810518,2014-10-21,2014-12-17,77062844718,Hanna Jaworska,Agricultural insurance
581691,2011-10-04,2012-02-24,03242951756,Lech Wozniak,Home insurance
981936,2012-12-09,2013-02-05,65011577699,Aleksandra Gorska,Home insurance
244675,2013-08-26,2013-09-20,85070404037,Kacper Michalak,Auto insurance
445779,2020-04-10,2020-06-07,05302293457,Jakub Kowalczyk,Life insurance
242685,2018-03-09,2018-09-05,88111053436,Lech Witkowski,Life insurance
975401,2018-07-08,2019-03-08,59011245092,Karolina Michalska,Health insurance
645292,2013-06-20,2014-01-22,94092873464,Adam Szymanski,Travel insurance
410406,2016-06-06,2017-03-15,63110163359,Kazimiera Kowalczyk,Life insurance
230459,2019-04-26,2019-11-11,03262314825,Marianna Nowicka,Life insurance
472801,2013-11-12,2014-01-19,47082529414,Grzegorz Szewczyk,Agricultural insurance
246704,2011-10-22,2012-01-13,67060510168,Anna Wisniewska,Life insurance
965104,2012-05-10,2013-02-09,79012963252,Jolanta Wojcik,Travel insurance
440942,2012-04-14,2012-12-24,48011662011,Ireneusz Pawlak,Business insurance
512658,2016-06-16,2016-10-10,87120299471,Damian Witkowski,Agricultural insurance
126779,2019-08-08,2019-08-14,72101091625,Jolanta Grabowska,Health insurance
668678,2019-10-19,2019-11-21,98071251003,Grzegorz Michalak,Travel insurance
141486,2020-03-26,2020-05-15,45032779797,Kazimiera Zalewska,Agricultural insurance
705269,2012-07-15,2012-07-22,00252298732,Lidia Piotrowska,Travel insurance
752760,2013-01-19,2013-05-17,05242324219,Grazyna Wozniak,Travel insurance
305070,2010-10-11,2011-02-11,88020318637,Irena Adamczyk,Travel insurance
600579,2011-06-12,2012-06-07,67022825864,Czeslawa Zalewska,Business insurance
138741,2018-03-23,2018-12-27,44051947109,Dagmara Jankowska,Business insurance
240358,2011-05-06,2011-11-07,84120339059,Kazimiera Kowalczyk,Agricultural insurance
870575,2015-12-11,2016-03-30,82060665533,Jaroslaw Michalak,Business insurance
500541,2017-11-02,2018-08-18,82120125146,Hanna Majewska,Auto insurance
583414,2016-05-11,2017-02-01,40043014509,Maria Adamczyk,Business insurance
621697,2020-09-03,2021-04-19,74040275623,Kazimiera Zalewska,Home insurance
328857,2011-08-25,2012-08-07,72111981848,Daniel Walczak,Business insurance
911466,2015-01-20,2015-12-26,80122987214,Lech Michalski,Agricultural insurance
613112,2010-10-01,2010-12-12,95010592339,Damian Stepien,Agricultural insurance
414593,2010-08-21,2010-12-23,61031334120,Hubert Kwiatkowski,Health insurance
940266,2013-01-22,2013-01-26,77110891062,Natalia Kozlowska,Health insurance
694426,2011-03-06,2011-04-02,81072936477,Danuta Wieczorek,Business insurance
319030,2020-01-24,2020-07-21,99080736532,Hanna Jaworska,Health insurance
833338,2016-03-15,2017-02-05,97011954750,Lucyna Szymanska,Life insurance
